,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
1689,Agente,EPMC,1057189.3,983440.86,973753.56,978964.6,1041692.61,1091657.79,1130800.69,1242943.78,1343491.33,1387324.06,1445051.17,1468763.36,1469843.01,1423751.94,1357702.18,1343497.28,1327132.15,1307139.55,1402629.44,1438141.7,1368119.21,1256796.68,1132028.08,1044584.26,2019-08-17
1690,Agente,EPMC,977623.58,935992.2,907438.28,879647.41,891888.56,883134.88,846748.8,909581.65,986613.0,1051979.6,1104873.82,1145603.6,1165440.33,1159716.31,1128889.01,1111748.47,1115167.32,1114065.11,1202005.59,1261341.15,1224487.4,1158642.24,1088865.67,1012017.09,2019-08-18
1691,Agente,EPMC,945480.75,904975.63,884789.15,870927.91,881321.02,894607.04,893629.36,958446.89,1058707.49,1128710.17,1195870.89,1243727.37,1270705.2,1247753.46,1200490.98,1188822.7,1168449.47,1167308.49,1276474.03,1335343.71,1289560.17,1209163.92,1118822.68,1040853.72,2019-08-19
1692,Agente,EPMC,966272.44,939682.72,919543.12,932135.0,1000334.71,1121396.69,1187627.59,1277373.35,1369787.0,1425382.46,1493524.17,1545456.58,1538396.99,1525051.53,1541805.13,1559831.9,1537263.57,1492269.5,1540325.06,1601889.49,1543664.1,1423628.68,1292741.22,1162271.01,2019-08-20
1693,Agente,EPMC,1076280.11,1038349.03,1004013.76,1027240.62,1082721.44,1187936.51,1254229.41,1340293.07,1410669.25,1456635.13,1529658.04,1577737.54,1548410.43,1548504.22,1560836.98,1556999.71,1545726.7,1487569.54,1536696.42,1600452.53,1536825.58,1433934.43,1277022.52,1174054.62,2019-08-21
1694,Agente,EPMC,1081980.41,1036367.68,1018859.88,1028631.67,1074931.9,1182541.42,1251908.25,1365650.53,1446940.19,1450225.63,1507655.95,1550793.91,1560262.03,1542698.8,1580335.74,1578412.87,1572739.76,1507147.99,1574229.15,1624825.18,1539068.77,1431511.87,1314846.24,1195377.06,2019-08-22
1695,Agente,EPMC,1136420.53,1078199.23,1040034.36,1033606.62,1104679.51,1222331.68,1288791.64,1388930.33,1451464.57,1487311.46,1550036.01,1582874.25,1578533.32,1560353.31,1573987.01,1584413.84,1562536.55,1504297.44,1579106.26,1590588.13,1520333.38,1406716.4,1292449.49,1183915.56,2019-08-23
1696,Agente,EPMC,1093782.36,1040938.87,1018762.1,1012654.84,1036983.85,1089805.35,1126214.82,1245654.29,1345102.69,1403408.95,1470747.38,1502870.92,1493491.43,1443532.05,1405677.56,1377976.14,1351826.56,1319843.4,1419594.75,1445739.22,1384141.45,1274620.92,1161636.85,1073277.9,2019-08-24
1697,Agente,EPMC,1002331.7,953943.37,916080.74,895595.03,906362.72,903915.34,877063.78,954697.49,1034466.08,1095720.17,1156457.06,1196782.33,1216113.34,1215685.15,1196987.85,1179203.58,1164549.55,1170276.62,1285618.02,1331995.44,1291807.52,1246117.25,1170472.34,1091708.72,2019-08-25
1698,Agente,EPMC,1017909.6,997705.09,974126.97,981896.39,1044834.13,1168891.46,1243984.84,1339197.09,1457803.93,1509628.14,1575487.11,1629513.31,1595442.92,1571470.0,1577224.39,1607643.09,1582061.3,1512688.19,1587026.75,1626182.42,1563932.14,1450121.96,1309743.21,1200742.94,2019-08-26
1699,Agente,EPMC,1113766.94,1071474.96,1050567.19,1045596.73,1103172.4,1216017.96,1289717.26,1372484.38,1457244.78,1500928.22,1569358.38,1615780.57,1603905.41,1585264.95,1592134.5,1585883.12,1532338.73,1495115.65,1578665.98,1627596.4,1560478.11,1437593.43,1297800.67,1177093.04,2019-08-27
1700,Agente,EPMC,1090983.54,1055968.49,1027521.0,1017076.16,1067774.05,1191141.35,1248755.68,1360374.94,1432090.55,1471861.86,1539229.43,1579365.05,1567280.18,1550338.04,1550647.41,1528994.15,1504540.51,1458859.27,1565361.37,1582080.4,1511532.19,1404217.3,1266077.07,1154324.51,2019-08-28
1701,Agente,EPMC,1065527.44,1031818.52,1004710.07,1015461.73,1057471.7,1170685.95,1248634.96,1360292.96,1432963.43,1488532.93,1574786.95,1618236.68,1618239.38,1588143.92,1585725.0,1585959.75,1563375.6,1516401.4,1594630.24,1615345.41,1528456.05,1417056.98,1300584.21,1194115.42,2019-08-29
1702,Agente,EPMC,1097706.73,1052802.79,1027826.52,1034133.58,1088545.22,1207910.54,1277910.54,1365385.54,1434524.87,1495508.43,1571449.24,1613043.48,1605161.79,1581946.04,1595657.82,1600677.16,1571622.19,1510266.71,1588207.2,1592897.29,1532631.3,1432201.41,1313208.35,1225618.08,2019-08-30
1703,Agente,EPMC,1125686.63,1088982.58,1050772.23,1056409.38,1084323.92,1126240.21,1176074.4,1286012.84,1377741.67,1439367.48,1501109.27,1512364.15,1498922.59,1442360.38,1407935.56,1400895.15,1345518.05,1331149.06,1423797.07,1448904.36,1372308.31,1296343.49,1169970.18,1091751.57,2019-08-31
1704,Agente,EPMC,1000661.11,940763.05,922475.8,899098.84,886515.97,884890.23,865668.47,917722.05,998182.94,1055172.19,1115598.37,1157225.57,1188344.07,1175057.23,1141094.77,1123443.9,1113261.49,1113511.88,1229046.26,1279103.39,1243817.19,1186483.5,1106128.28,1029665.11,2019-09-01
1705,Agente,EPMC,969500.29,950354.93,933124.91,937678.44,1000166.87,1132246.93,1204861.3,1307261.39,1376310.09,1423095.84,1493213.35,1548687.83,1529976.08,1503501.34,1510308.15,1513497.57,1493884.46,1451753.39,1538469.02,1558971.2,1492493.43,1368415.24,1225772.42,1106492.9,2019-09-02
1706,Agente,EPMC,1012343.05,970088.51,957237.32,966089.53,1017692.66,1139009.04,1214469.74,1309794.58,1384894.98,1439654.94,1513396.54,1560304.52,1545372.31,1542649.29,1551065.3,1550681.42,1522513.22,1474834.91,1587110.32,1595533.42,1529896.17,1419775.12,1282868.37,1159787.02,2019-09-03
1707,Agente,EPMC,1072935.71,1028603.09,1002201.2,1004221.82,1071173.4,1201576.63,1271298.87,1365553.43,1427159.06,1458307.42,1523841.12,1562742.1,1533066.37,1512907.57,1536493.36,1551377.87,1536589.96,1483652.39,1572477.45,1595017.86,1533497.94,1420291.23,1260949.76,1149112.73,2019-09-04
1708,Agente,EPMC,1079410.72,1020719.54,1007726.78,1020892.62,1071215.93,1199906.4,1270059.55,1376562.08,1458574.94,1500117.69,1565286.27,1610304.07,1582651.74,1566044.79,1565306.45,1575278.45,1561600.64,1498805.05,1584921.61,1622365.34,1556308.75,1444271.59,1300089.7,1178377.79,2019-09-05
1709,Agente,EPMC,1096393.24,1053614.45,1025211.54,1023942.11,1079368.49,1189051.99,1253391.0,1328610.58,1400522.61,1435788.7,1496249.66,1554428.89,1553879.89,1549047.05,1548517.73,1546312.13,1518717.42,1471147.76,1545233.09,1554602.05,1489291.24,1373637.25,1252201.75,1143812.09,2019-09-06
1710,Agente,EPMC,1075245.32,1032342.89,1005394.82,999583.96,1046606.02,1091376.97,1140394.2,1252873.27,1354985.86,1409088.86,1475442.61,1511404.11,1496809.08,1448722.26,1389247.96,1388726.53,1361784.26,1348234.68,1449202.06,1462745.62,1409976.87,1312422.99,1196046.69,1091161.95,2019-09-07
1711,Agente,EPMC,1021497.45,955173.93,931293.87,918728.47,924181.01,932889.77,896172.91,960320.69,1031903.3,1087206.45,1136250.36,1177495.85,1207024.33,1193189.7,1153484.47,1128768.82,1113360.62,1122145.77,1257214.12,1289883.59,1246411.29,1193672.73,1111122.57,1049518.93,2019-09-08
1712,Agente,EPMC,981096.17,946505.11,935177.06,957518.29,1016133.65,1140070.4,1221280.68,1317492.28,1395305.19,1459733.81,1551456.76,1610076.11,1598788.51,1583401.02,1586945.51,1589226.5,1579217.7,1514885.47,1587912.93,1619332.93,1563941.15,1442194.02,1296336.41,1168065.24,2019-09-09
1713,Agente,EPMC,1091842.28,1067980.27,1055436.78,1050221.73,1116038.46,1225296.96,1315759.75,1405099.91,1486540.49,1530865.11,1605226.5,1664622.88,1643747.97,1611512.67,1617250.67,1630452.59,1613087.79,1552258.64,1643066.67,1659164.08,1602954.34,1478680.05,1328196.43,1205343.82,2019-09-10
1714,Agente,EPMC,1130101.1,1079887.31,1071462.79,1075560.26,1137622.92,1259118.66,1332814.67,1416623.89,1480826.23,1529430.94,1582111.83,1624556.67,1615901.57,1599917.74,1607703.8,1602574.52,1587267.08,1563212.87,1651145.05,1652813.88,1580757.66,1465457.76,1323003.08,1211983.36,2019-09-11
1715,Agente,EPMC,1126843.5,1083388.0,1060699.78,1057853.8,1097322.7,1196025.32,1277017.99,1404963.31,1476533.78,1522852.96,1592613.57,1642915.47,1637110.16,1604758.92,1623145.2,1635635.34,1607401.87,1551858.03,1638839.01,1628844.77,1554162.38,1456853.34,1302592.28,1176173.49,2019-09-12
1716,Agente,EPMC,1102662.96,1040071.45,1035587.65,1022007.55,1094597.0,1207091.62,1290703.17,1360151.34,1446477.11,1489153.26,1542608.48,1574899.29,1584794.52,1579469.87,1593240.28,1591130.06,1556244.86,1515282.92,1603790.51,1606403.84,1532868.74,1430608.4,1323746.11,1212551.64,2019-09-13
1717,Agente,EPMC,1122584.11,1078965.93,1046000.73,1034678.99,1080477.22,1118633.01,1187324.54,1300280.87,1418613.08,1460327.01,1520174.11,1552373.64,1540254.83,1497492.49,1439070.01,1428719.4,1406993.38,1381545.91,1508288.64,1498435.63,1455536.16,1345394.59,1221139.04,1117387.22,2019-09-14
1718,Agente,EPMC,1063907.91,1015354.71,973376.21,961208.35,967423.79,965526.5,947256.08,1004182.61,1083153.68,1155164.75,1204070.92,1252013.05,1265778.72,1249577.41,1214986.25,1173561.37,1173085.09,1173521.54,1306375.51,1342722.92,1315427.46,1256918.01,1176821.12,1102344.5,2019-09-15
1719,Agente,EPMC,1039524.13,990545.36,969625.19,975461.69,1035114.2,1174260.04,1240913.21,1331502.38,1398583.8,1442633.15,1511948.46,1571246.92,1561470.18,1540085.61,1545663.78,1557741.16,1536803.24,1493908.07,1607080.47,1613923.24,1536961.13,1430282.71,1296168.2,1146124.84,2019-09-16
1720,Agente,EPMC,1081122.05,1048124.21,1023079.41,1027947.47,1101326.2,1217722.31,1273452.45,1360439.07,1419703.98,1452604.29,1517878.14,1571706.68,1554149.77,1530251.94,1534084.85,1520878.51,1511888.56,1481194.85,1565010.88,1566926.37,1502262.23,1384460.24,1245543.22,1119443.9,2019-09-17
1721,Agente,EPMC,1045453.6,1040788.94,1025258.28,1031139.01,1096460.8,1220349.22,1283142.09,1376031.6,1412844.54,1454818.59,1514750.84,1570104.26,1555395.53,1537244.76,1518900.1,1537776.93,1517881.73,1482600.04,1569384.89,1569667.84,1504133.83,1378747.18,1243482.38,1133105.62,2019-09-18
1722,Agente,EPMC,1055615.28,1015177.31,995850.13,1007625.86,1064212.24,1190850.87,1266741.3,1349635.94,1386452.57,1425398.72,1479579.44,1543911.41,1529044.65,1519439.12,1523172.84,1519127.08,1508143.67,1466111.97,1577608.82,1562598.4,1500730.48,1381792.29,1230816.9,1118012.57,2019-09-19
1723,Agente,EPMC,1061340.43,1025794.84,1010675.33,1013902.47,1069707.06,1187008.51,1277536.17,1364119.13,1433797.76,1468403.79,1524040.98,1578739.96,1558928.92,1531148.71,1539898.47,1529884.56,1511767.24,1481972.23,1582356.28,1561664.92,1492957.68,1388392.26,1246981.24,1153181.33,2019-09-20
1724,Agente,EPMC,1073808.78,1036629.43,1033736.42,1011366.63,1043548.63,1086193.79,1121838.67,1241460.04,1332216.05,1377351.44,1418488.3,1450795.62,1456289.49,1402425.12,1346006.99,1328051.83,1313788.73,1324666.05,1436169.52,1415025.51,1367851.66,1248973.18,1144359.73,1064489.39,2019-09-21
1725,Agente,EPMC,993968.45,948124.69,914385.75,904830.68,921357.15,917155.57,896223.34,968195.68,1026825.97,1088119.39,1129927.46,1189291.71,1186649.11,1192627.43,1175185.09,1158325.2,1124719.63,1128456.89,1269095.2,1307125.71,1251047.26,1194095.53,1098358.91,1039145.86,2019-09-22
1726,Agente,EPMC,989220.71,963970.61,950226.6,958897.56,1025190.93,1153544.33,1245147.67,1305673.49,1367123.24,1419300.5,1493616.22,1562101.15,1544795.41,1529895.26,1555832.37,1541347.63,1525484.41,1476189.85,1576836.36,1550520.07,1497989.57,1366688.69,1228207.18,1104507.55,2019-09-23
1727,Agente,EPMC,1047980.07,1006020.83,998085.49,1021630.03,1085791.67,1219686.38,1276909.22,1355607.52,1418152.83,1450183.2,1507689.73,1566394.31,1554753.17,1539395.31,1560165.24,1556893.22,1552211.14,1510382.0,1602805.97,1585629.83,1513478.84,1390410.23,1250039.66,1125644.94,2019-09-24
1728,Agente,EPMC,1056455.19,1007149.39,975368.34,1006985.54,1072038.59,1200104.62,1267792.62,1331345.08,1391522.15,1440646.89,1525839.18,1570942.03,1547132.08,1531348.34,1534217.94,1545884.09,1519257.2,1523622.48,1604262.48,1568877.06,1498126.42,1383231.79,1236221.39,1127133.58,2019-09-25
1729,Agente,EPMC,1071024.69,1047067.32,1035304.64,1041060.7,1096927.22,1219086.64,1294179.62,1375777.65,1434842.14,1439646.38,1507128.34,1554094.06,1559142.23,1545654.18,1558473.17,1564626.39,1543973.69,1479343.42,1607250.84,1577969.33,1524839.72,1413096.38,1264594.75,1153294.9,2019-09-26
1730,Agente,EPMC,1081960.75,1052902.54,1036134.53,1035938.75,1096321.53,1209411.71,1277761.45,1377125.13,1471272.5,1490379.06,1568098.92,1603552.74,1589011.29,1571447.95,1558826.02,1579450.39,1561359.22,1519603.74,1618174.6,1590978.18,1522833.55,1411809.13,1304900.89,1205236.54,2019-09-27
1731,Agente,EPMC,1102862.25,1043828.27,1041345.46,1050235.08,1091631.43,1114278.87,1173200.56,1266734.03,1368932.57,1422040.02,1460871.06,1498718.83,1496961.4,1474448.53,1432962.93,1411377.54,1379834.96,1384138.53,1505117.04,1473719.65,1400934.09,1309480.73,1170059.84,1062355.47,2019-09-28
1732,Agente,EPMC,977288.42,928605.73,898397.72,864295.23,877161.88,877422.76,873554.72,957033.8,1028862.83,1087559.55,1125193.67,1184222.53,1195649.75,1184803.76,1161449.09,1141696.52,1110211.18,1136974.17,1292016.0,1296427.75,1264501.5,1191803.81,1106572.89,1039641.61,2019-09-29
1733,Agente,EPMC,976532.9,950395.64,935809.97,936939.5,991116.92,1121627.67,1194497.64,1306457.4,1381286.04,1455822.44,1522335.25,1563100.83,1560144.02,1535451.79,1517573.84,1523543.62,1505395.4,1458918.16,1558940.38,1535611.79,1480995.93,1362553.19,1218998.09,1100153.42,2019-09-30
1734,Agente,EPMC,1024210.69,970519.27,972075.8,958514.46,1012843.04,1143027.62,1206958.02,1282264.44,1349115.29,1372815.02,1449553.15,1496685.25,1498437.72,1489315.9,1512163.1,1511806.82,1490532.9,1456893.79,1574836.83,1567938.06,1490935.53,1377655.59,1237588.14,1111163.62,2019-10-01
1735,Agente,EPMC,1023284.55,993801.21,968957.68,968295.14,1037197.12,1163030.55,1233429.22,1321004.23,1381293.51,1417173.84,1481408.16,1527995.46,1495795.58,1487166.28,1504278.39,1494586.97,1480765.61,1451234.21,1580130.16,1551549.07,1468711.19,1353924.9,1209750.86,1094219.62,2019-10-02
1736,Agente,EPMC,1028427.34,994511.2,982173.84,995195.11,1042945.12,1154189.87,1240530.27,1318366.03,1379834.58,1411715.77,1477606.37,1522853.01,1505288.75,1475779.45,1502736.83,1512453.93,1500946.48,1470009.7,1570471.08,1560329.49,1486300.27,1369180.45,1224579.94,1108677.49,2019-10-03
1737,Agente,EPMC,1018495.09,997352.8,975065.93,986802.5,1050930.11,1160310.32,1237136.75,1321533.66,1394739.51,1452855.93,1526744.73,1562024.97,1542631.8,1533395.67,1550189.04,1537707.13,1533942.24,1495302.06,1593904.7,1558136.54,1511996.67,1393462.67,1267314.38,1152751.45,2019-10-04
1738,Agente,EPMC,1066424.99,1023907.29,993713.51,982132.21,1021670.75,1062721.56,1123565.45,1236154.28,1337544.84,1386892.99,1423876.52,1486632.1,1474485.56,1430280.61,1391974.21,1369430.85,1341179.04,1345201.86,1465274.91,1439374.77,1358241.03,1265857.13,1154516.37,1054110.81,2019-10-05
1739,Agente,EPMC,993236.9,940853.0,908025.87,876485.72,890241.85,909195.97,885992.79,948393.29,1023129.12,1095719.95,1137310.79,1197166.46,1205578.26,1198912.9,1172457.47,1152410.22,1129388.22,1137473.72,1292370.38,1296517.53,1260140.79,1199707.44,1115418.55,1034494.13,2019-10-06
1740,Agente,EPMC,977958.28,942852.12,921799.32,921194.88,971994.01,1061908.52,1140842.48,1267214.22,1350036.5,1394052.27,1470484.37,1528131.74,1532478.26,1505787.26,1520921.48,1522464.83,1509925.2,1462654.1,1575922.41,1553172.18,1492070.47,1377633.38,1227388.27,1109458.97,2019-10-07
1741,Agente,EPMC,1045789.28,1000945.76,989270.44,984705.0,1037973.62,1124701.71,1198682.91,1312926.19,1392497.84,1441455.52,1504940.7,1589205.72,1574794.26,1546965.48,1550230.49,1526916.18,1508300.75,1479134.97,1574825.43,1536246.85,1475820.75,1342527.99,1213752.33,1097771.5,2019-10-08
1742,Agente,EPMC,1011514.5,982835.27,968649.01,975685.41,1032815.36,1122816.99,1193376.78,1309949.38,1385098.26,1434513.08,1514698.56,1557466.5,1547224.89,1533225.87,1552004.5,1538054.22,1520480.56,1501798.76,1606710.59,1575254.42,1504507.53,1384430.0,1247995.45,1131134.63,2019-10-09
1743,Agente,EPMC,1058845.34,1020851.65,991752.54,997039.93,1054413.64,1157860.05,1234713.19,1347016.72,1419163.27,1458498.03,1506767.95,1576625.64,1570712.3,1546669.71,1576672.3,1571859.65,1548286.84,1528197.25,1611520.35,1581175.48,1513950.13,1403289.68,1252781.48,1142359.58,2019-10-10
1744,Agente,EPMC,1060449.63,1024668.37,990220.32,1008482.15,1054163.68,1156076.76,1216611.82,1337988.35,1438024.68,1476750.0,1524753.32,1561965.58,1569201.19,1516767.74,1513173.91,1511924.27,1499523.81,1484441.73,1567498.61,1535596.24,1463757.14,1326427.85,1235705.82,1135160.01,2019-10-11
1745,Agente,EPMC,1062919.22,1009467.56,996360.78,1004056.92,1035254.89,1080701.44,1131711.12,1242123.46,1332855.87,1376428.48,1438859.21,1495144.24,1493649.05,1435093.98,1387939.87,1376941.88,1351835.3,1351920.06,1469307.9,1435987.48,1357647.76,1251176.14,1131473.17,1062335.76,2019-10-12
1746,Agente,EPMC,971948.72,944027.69,906935.55,905077.0,926653.15,903386.4,889042.2,934619.12,1018290.64,1071538.54,1128846.12,1162121.54,1187781.16,1167777.51,1138833.11,1118329.51,1095578.62,1123477.96,1266239.85,1257133.04,1207270.17,1114654.99,1032342.96,985096.56,2019-10-13
1747,Agente,EPMC,938028.62,900998.45,868009.48,873097.79,884663.43,900447.38,902641.05,967787.13,1033646.63,1108976.58,1161568.24,1224276.66,1264048.85,1259763.06,1225826.31,1208738.9,1198496.66,1194327.47,1360087.18,1365088.1,1319049.69,1219981.09,1128106.11,1052796.39,2019-10-14
1748,Agente,EPMC,1000134.98,964372.28,959457.2,958451.4,1026914.8,1162900.72,1242387.81,1342173.86,1394412.28,1469818.87,1532828.79,1571986.41,1558180.81,1547255.12,1555921.34,1571385.95,1541959.63,1526943.99,1612860.66,1586578.35,1522662.88,1398562.91,1260722.02,1141856.19,2019-10-15
1749,Agente,EPMC,1072042.62,1043642.18,1008084.8,1004907.23,1089330.32,1212723.84,1279094.19,1349276.34,1415655.51,1439087.05,1502478.02,1565038.71,1558553.9,1552646.77,1543600.54,1567884.13,1523996.42,1525487.95,1608283.85,1586949.82,1508168.98,1388264.56,1251958.31,1140942.75,2019-10-16
1750,Agente,EPMC,1068119.45,1032171.63,1012455.87,1018694.94,1066913.35,1196690.57,1248090.97,1318455.39,1384583.35,1422742.37,1493228.56,1552360.93,1543427.45,1531828.42,1517346.2,1516743.8,1521171.04,1508208.68,1604222.49,1561673.48,1511598.77,1384320.5,1238002.11,1136699.29,2019-10-17
1751,Agente,EPMC,1064497.4,1012503.61,989822.29,988482.74,1061772.95,1174553.48,1249267.92,1336856.36,1392287.2,1453076.26,1516630.0,1562052.0,1543672.17,1519608.22,1516430.06,1528193.52,1500656.16,1481529.35,1570542.93,1534169.17,1462147.78,1367597.48,1233230.33,1140760.36,2019-10-18
1752,Agente,EPMC,1068055.6,1025174.4,1002290.7,1003181.49,1038213.21,1096100.44,1130317.19,1248865.46,1337283.26,1397417.43,1461246.87,1478426.44,1481373.26,1427515.32,1376987.4,1373447.86,1361078.1,1397327.79,1473682.24,1440392.07,1377058.74,1268685.79,1151316.75,1072216.97,2019-10-19
1753,Agente,EPMC,995304.65,956873.64,935307.18,916106.51,907007.55,915826.23,890410.33,958867.03,1025691.26,1095290.67,1133668.72,1172598.05,1182374.46,1168674.43,1161303.06,1151746.94,1146086.36,1188177.82,1324133.18,1317027.82,1281965.8,1206464.65,1128004.65,1055915.1,2019-10-20
1754,Agente,EPMC,972319.09,938169.12,932348.32,932945.6,1020568.19,1143245.16,1225151.52,1322834.5,1393209.88,1425944.27,1489201.18,1556150.59,1534749.6,1503059.26,1477128.78,1497876.31,1468126.44,1462193.22,1563583.95,1541228.42,1456215.65,1331893.95,1180498.15,1100373.39,2019-10-21
1755,Agente,EPMC,1029459.41,1008575.65,975841.26,992240.43,1054239.8,1160807.51,1243766.62,1347785.84,1431646.32,1461951.09,1515012.26,1563301.23,1536545.53,1499636.21,1520313.12,1508924.32,1513929.76,1508121.85,1587274.49,1557441.03,1489792.62,1370154.1,1215894.94,1106469.57,2019-10-22
1756,Agente,EPMC,1028810.38,995799.16,951438.9,959224.17,1017342.42,1149597.83,1235813.34,1325065.39,1378173.34,1437186.32,1489137.08,1550533.07,1554429.72,1544949.56,1541753.34,1554178.15,1548961.62,1536665.05,1629347.89,1590706.76,1506502.5,1374428.72,1227206.84,1116353.24,2019-10-23
1757,Agente,EPMC,1025878.65,1007977.69,984775.23,992950.01,1037624.69,1169433.9,1248435.66,1333165.84,1390689.57,1446024.08,1497068.87,1540461.08,1518648.85,1530311.36,1540640.47,1535382.24,1506754.26,1496019.04,1602493.99,1573888.6,1505994.42,1380132.63,1231309.57,1123241.78,2019-10-24
1758,Agente,EPMC,1049112.78,1011678.52,990703.73,985751.67,1037379.89,1176035.33,1248529.64,1348054.35,1425716.69,1492105.94,1555154.61,1606618.11,1573913.64,1542027.78,1521848.14,1517860.34,1490545.8,1497297.68,1592271.13,1541940.77,1467074.09,1377947.38,1230618.59,1131494.62,2019-10-25
1759,Agente,EPMC,1066552.61,1032202.83,1004849.95,1015139.86,1037253.2,1081711.28,1136829.36,1242539.59,1336221.35,1392225.06,1453028.9,1498376.18,1503092.16,1468450.54,1416819.51,1415245.04,1377287.96,1399977.2,1491682.62,1450771.42,1383366.57,1268081.46,1128762.39,1049242.21,2019-10-26
