fecha,region,consumo,mes,dia_semana,fin_de_semana,temperatura
2021-07-06,Antioquia,29.41372296,7,2,0,23.212500000000002
2021-07-07,Antioquia,30.11773039,7,3,0,23.843478260869563
2021-07-08,Antioquia,30.41513973,7,4,0,23.72083333333333
2021-07-09,Antioquia,30.29316214,7,5,0,21.979166666666668
2021-07-10,Antioquia,28.23316386,7,6,1,21.212500000000002
2021-07-11,Antioquia,24.84257807,7,7,1,21.708333333333332
2021-07-12,Antioquia,29.75135669,7,1,0,22.90416666666667
2021-07-13,Antioquia,30.00180066,7,2,0,22.4875
2021-07-14,Antioquia,30.10490116,7,3,0,23.183333333333334
2021-07-15,Antioquia,30.61748362,7,4,0,23.77391304347826
2021-07-16,Antioquia,30.2754422,7,5,0,21.84166666666667
2021-07-17,Antioquia,28.1319712600001,7,6,1,22.25
2021-07-18,Antioquia,24.99864034,7,7,1,22.2625
2021-07-19,Antioquia,29.34310999,7,1,0,23.730434782608693
2021-07-20,Antioquia,26.70754761,7,2,0,23.275000000000002
2021-07-21,Antioquia,30.3263325599999,7,3,0,23.675
2021-07-22,Antioquia,30.58434256,7,4,0,23.483333333333334
2021-07-23,Antioquia,31.01528746,7,5,0,24.224999999999998
2021-07-24,Antioquia,28.560276,7,6,1,21.091666666666665
2021-07-25,Antioquia,24.62420039,7,7,1,19.495833333333334
2021-07-26,Antioquia,29.32989988,7,1,0,21.46666666666667
2021-07-27,Antioquia,29.40400186,7,2,0,19.570833333333333
2021-07-28,Antioquia,29.75183437,7,3,0,21.991304347826087
2021-07-29,Antioquia,30.02083711,7,4,0,21.0125
2021-07-30,Antioquia,29.9279519,7,5,0,23.141666666666666
2021-07-31,Antioquia,28.51510071,7,6,1,24.11304347826087
2021-08-01,Antioquia,25.01823047,8,7,1,23.495652173913044
2021-08-02,Antioquia,29.98112697,8,1,0,23.704166666666666
2021-08-03,Antioquia,29.9143498899999,8,2,0,21.2875
2021-08-04,Antioquia,29.7576717,8,3,0,22.525000000000002
2021-08-05,Antioquia,30.2754121,8,4,0,23.275000000000002
2021-08-06,Antioquia,30.09409935,8,5,0,23.075
2021-08-07,Antioquia,26.3711716,8,6,1,22.416666666666668
2021-08-08,Antioquia,24.70679876,8,7,1,21.87391304347826
2021-08-09,Antioquia,29.92041209,8,1,0,23.0
2021-08-10,Antioquia,30.18704819,8,2,0,21.59130434782609
2021-08-11,Antioquia,29.95353006,8,3,0,21.8625
2021-08-12,Antioquia,29.92522413,8,4,0,20.962500000000002
2021-08-13,Antioquia,30.14254952,8,5,0,21.32608695652174
2021-08-14,Antioquia,27.99778087,8,6,1,21.099992062015005
2021-08-15,Antioquia,24.00853598,8,7,1,19.676190476190477
2021-08-16,Antioquia,24.47873053,8,1,0,19.1625
2021-08-17,Antioquia,29.1355024100001,8,2,0,20.80526315789474
2021-08-18,Antioquia,29.47284197,8,3,0,21.099992062015005
2021-08-19,Antioquia,29.65452806,8,4,0,20.477272727272727
2021-08-20,Antioquia,29.52210358,8,5,0,21.099992062015005
2021-08-21,Antioquia,27.99630622,8,6,1,21.0
2021-08-22,Antioquia,24.91918169,8,7,1,22.98181818181818
2021-08-23,Antioquia,29.8317736,8,1,0,21.63809523809524
2021-08-24,Antioquia,29.9547444,8,2,0,21.7
2021-08-25,Antioquia,29.5415413000001,8,3,0,19.76086956521739
2021-08-26,Antioquia,29.6096128399999,8,4,0,20.847826086956523
2021-08-27,Antioquia,30.11806427,8,5,0,22.008695652173913
2021-08-28,Antioquia,28.0965713900001,8,6,1,21.44090909090909
2021-08-29,Antioquia,24.54116555,8,7,1,21.858333333333334
2021-08-30,Antioquia,28.74736654,8,1,0,19.895833333333332
2021-08-31,Antioquia,29.00848599,8,2,0,19.529166666666665
2021-09-01,Antioquia,29.18934574,9,3,0,19.16923076923077
2021-09-02,Antioquia,29.70847404,9,4,0,22.53478260869565
2021-09-03,Antioquia,30.12861576,9,5,0,22.929166666666664
2021-09-04,Antioquia,28.04022214,9,6,1,21.729166666666668
2021-09-05,Antioquia,24.36897885,9,7,1,20.41304347826087
2021-09-06,Antioquia,29.08856108,9,1,0,20.020833333333332
2021-09-07,Antioquia,29.46624069,9,2,0,20.183333333333334
2021-09-08,Antioquia,29.38160919,9,3,0,19.145833333333332
2021-09-09,Antioquia,29.94271747,9,4,0,22.175
2021-09-10,Antioquia,30.40670816,9,5,0,22.974999999999998
2021-09-11,Antioquia,28.22741148,9,6,1,20.8
2021-09-12,Antioquia,24.91927328,9,7,1,21.6375
2021-09-13,Antioquia,29.35851527,9,1,0,22.608333333333334
2021-09-14,Antioquia,29.932622,9,2,0,22.275000000000002
2021-09-15,Antioquia,29.70973305,9,3,0,21.883333333333333
2021-09-16,Antioquia,30.2732052,9,4,0,23.558333333333334
2021-09-17,Antioquia,30.15605636,9,5,0,24.888235294117646
2021-09-18,Antioquia,28.26596065,9,6,1,23.76086956521739
2021-09-19,Antioquia,24.21018662,9,7,1,21.75
2021-09-20,Antioquia,29.73788637,9,1,0,22.416666666666668
2021-09-21,Antioquia,30.2917079599999,9,2,0,21.154166666666665
2021-09-22,Antioquia,30.06520054,9,3,0,20.582608695652173
2021-09-23,Antioquia,29.55352757,9,4,0,19.582608695652173
2021-09-24,Antioquia,29.95110873,9,5,0,21.900000000000002
2021-09-25,Antioquia,28.52510042,9,6,1,23.28333333333333
2021-09-26,Antioquia,25.05177573,9,7,1,23.3125
2021-09-27,Antioquia,30.07841339,9,1,0,23.400000000000002
2021-09-28,Antioquia,29.77844419,9,2,0,20.029166666666665
2021-09-29,Antioquia,29.72905815,9,3,0,19.883333333333333
2021-09-30,Antioquia,29.68693155,9,4,0,20.6875
2021-10-01,Antioquia,29.6154622,10,5,0,20.1125
2021-10-02,Antioquia,28.09330593,10,6,1,21.8
2021-10-03,Antioquia,24.95401329,10,7,1,22.058333333333334
2021-10-04,Antioquia,29.94525753,10,1,0,22.740909090909092
2021-10-05,Antioquia,30.49360608,10,2,0,22.235
2021-10-06,Antioquia,30.33151911,10,3,0,22.45294117647059
2021-10-07,Antioquia,30.68737882,10,4,0,25.253333333333334
2021-10-08,Antioquia,30.40156235,10,5,0,21.979166666666668
2021-10-09,Antioquia,28.54498347,10,6,1,21.508333333333336
2021-10-10,Antioquia,25.32619199,10,7,1,20.870833333333334
2021-10-11,Antioquia,29.56608803,10,1,0,21.541666666666668
2021-10-12,Antioquia,30.48836786,10,2,0,21.917391304347827
2021-10-13,Antioquia,30.22418544,10,3,0,21.543478260869566
2021-10-14,Antioquia,30.348517,10,4,0,21.343478260869563
2021-10-15,Antioquia,30.2052724599999,10,5,0,21.191666666666666
2021-10-16,Antioquia,28.31038407,10,6,1,21.045833333333334
2021-10-17,Antioquia,24.49419057,10,7,1,19.633333333333333
2021-10-18,Antioquia,25.14327784,10,1,0,22.09583333333333
2021-10-19,Antioquia,30.0697982,10,2,0,22.6875
2021-10-20,Antioquia,29.96151982,10,3,0,21.358333333333334
2021-10-21,Antioquia,30.11060786,10,4,0,21.008333333333333
2021-10-22,Antioquia,29.89729667,10,5,0,20.287499999999998
2021-10-23,Antioquia,28.52748416,10,6,1,20.166666666666668
2021-10-24,Antioquia,25.37052231,10,7,1,21.058333333333334
2021-10-25,Antioquia,29.90109903,10,1,0,21.816666666666666
2021-10-26,Antioquia,30.43841673,10,2,0,21.158333333333335
2021-10-27,Antioquia,29.8236613299999,10,3,0,19.895833333333332
2021-10-28,Antioquia,29.94110536,10,4,0,20.520833333333332
2021-10-29,Antioquia,29.23026639,10,5,0,20.020833333333332
2021-10-30,Antioquia,27.65103692,10,6,1,20.5625
2021-10-31,Antioquia,23.57059948,10,7,1,19.325
2021-11-01,Antioquia,24.06401292,11,1,0,20.620833333333334
2021-11-02,Antioquia,29.46601386,11,2,0,20.443478260869565
2021-11-03,Antioquia,29.9664424,11,3,0,21.016666666666666
2021-11-04,Antioquia,30.02060447,11,4,0,20.474999999999998
2021-11-05,Antioquia,30.38098668,11,5,0,21.825
2021-11-06,Antioquia,28.80914276,11,6,1,22.125
2021-11-07,Antioquia,25.5187297099999,11,7,1,22.3625
2021-11-08,Antioquia,30.02120026,11,1,0,21.033333333333335
2021-11-09,Antioquia,30.0168488,11,2,0,19.8
2021-11-10,Antioquia,30.28303616,11,3,0,19.85217391304348
2021-11-11,Antioquia,30.36871694,11,4,0,21.216666666666665
2021-11-12,Antioquia,30.51431723,11,5,0,21.65833333333333
2021-11-13,Antioquia,28.51553207,11,6,1,20.462500000000002
2021-11-14,Antioquia,24.65885298,11,7,1,20.417391304347827
2021-11-15,Antioquia,24.96672852,11,1,0,19.941666666666666
2021-11-16,Antioquia,29.79412549,11,2,0,22.37272727272727
2021-11-17,Antioquia,30.4062609,11,3,0,22.133333333333336
2021-11-18,Antioquia,30.7708853100001,11,4,0,22.25
2021-11-19,Antioquia,30.73733431,11,5,0,21.099999999999998
2021-11-20,Antioquia,29.11007042,11,6,1,20.421739130434784
2021-11-21,Antioquia,25.44356074,11,7,1,20.3125
2021-11-22,Antioquia,29.66046799,11,1,0,21.099992062015005
2021-11-23,Antioquia,29.90455038,11,2,0,19.420833333333334
2021-11-24,Antioquia,30.0391828,11,3,0,20.279166666666665
2021-11-25,Antioquia,29.81674408,11,4,0,19.716666666666665
2021-11-26,Antioquia,29.87616081,11,5,0,19.337500000000002
2021-11-27,Antioquia,28.26599866,11,6,1,21.4875
2021-11-28,Antioquia,25.042228,11,7,1,22.004166666666666
2021-11-29,Antioquia,30.11402956,11,1,0,21.554166666666664
2021-11-30,Antioquia,30.1452844,11,2,0,20.870833333333334
2021-12-01,Antioquia,30.10899709,12,3,0,20.645833333333332
2021-12-02,Antioquia,30.45722557,12,4,0,22.287499999999998
2021-12-03,Antioquia,30.41915815,12,5,0,21.820833333333336
2021-12-04,Antioquia,28.7505663700001,12,6,1,21.820833333333336
2021-12-05,Antioquia,26.0038271799999,12,7,1,21.099992062015005
2021-12-06,Antioquia,30.3309848799999,12,1,0,22.620833333333334
2021-12-07,Antioquia,30.50061531,12,2,0,23.0
2021-12-08,Antioquia,26.5868888,12,3,0,22.5125
2021-12-09,Antioquia,30.9432412400001,12,4,0,22.2625
2021-12-10,Antioquia,31.02634654,12,5,0,21.962500000000002
2021-12-11,Antioquia,29.23471727,12,6,1,21.333333333333332
2021-12-12,Antioquia,25.37615555,12,7,1,20.1875
2021-12-13,Antioquia,29.6179424,12,1,0,20.912499999999998
2021-12-14,Antioquia,30.13929023,12,2,0,21.370833333333334
2021-12-15,Antioquia,30.52076005,12,3,0,22.041666666666668
2021-12-16,Antioquia,30.60631591,12,4,0,22.0
2021-12-17,Antioquia,30.49484088,12,5,0,20.229166666666668
2021-12-18,Antioquia,27.9473113900001,12,6,1,19.416666666666668
2021-12-19,Antioquia,25.22223056,12,7,1,21.912499999999998
2021-12-20,Antioquia,29.75487221,12,1,0,21.420833333333334
2021-12-21,Antioquia,29.92426534,12,2,0,21.083333333333332
2021-12-22,Antioquia,30.07004389,12,3,0,21.76521739130435
2021-12-23,Antioquia,29.4664703800001,12,4,0,21.843478260869563
2021-12-24,Antioquia,26.13400127,12,5,0,22.40833333333333
2021-12-25,Antioquia,22.28584494,12,6,1,22.633333333333336
2021-12-26,Antioquia,23.95003455,12,7,1,22.008333333333336
2021-12-27,Antioquia,28.67240248,12,1,0,20.420833333333334
2021-12-28,Antioquia,28.89619139,12,2,0,21.35217391304348
2021-12-29,Antioquia,28.62114895,12,3,0,20.316666666666666
2021-12-30,Antioquia,27.77706717,12,4,0,21.079166666666666
2021-12-31,Antioquia,24.58848749,12,5,0,22.016666666666666
2022-01-01,Antioquia,21.18649163,1,6,1,21.78333333333333
2022-01-02,Antioquia,22.74574962,1,7,1,20.787499999999998
2022-01-03,Antioquia,27.31876813,1,1,0,21.65416666666667
2022-01-04,Antioquia,28.43966349,1,2,0,21.241666666666667
2022-01-05,Antioquia,28.95201564,1,3,0,21.566666666666666
2022-01-06,Antioquia,28.79464572,1,4,0,19.675
2022-01-07,Antioquia,28.4022397499999,1,5,0,19.304166666666667
2022-01-08,Antioquia,27.17456251,1,6,1,19.446153846153848
2022-01-09,Antioquia,23.9994190799999,1,7,1,21.099992062015005
2022-01-10,Antioquia,24.3281542299999,1,1,0,20.291666666666668
2022-01-11,Antioquia,28.2868324,1,2,0,19.870833333333334
2022-01-12,Antioquia,28.9064800200001,1,3,0,20.7
2022-01-13,Antioquia,29.10312571,1,4,0,20.917391304347827
2022-01-14,Antioquia,29.07654822,1,5,0,20.183333333333334
2022-01-15,Antioquia,27.62165593,1,6,1,21.066666666666666
2022-01-16,Antioquia,24.54495203,1,7,1,22.09583333333333
2022-01-17,Antioquia,29.16298859,1,1,0,21.04736842105263
2022-01-18,Antioquia,29.38186793,1,2,0,20.483333333333334
2022-01-19,Antioquia,29.74378892,1,3,0,22.445454545454545
2022-01-20,Antioquia,30.0677758,1,4,0,22.926086956521736
2022-01-21,Antioquia,30.27604283,1,5,0,22.695652173913043
2022-01-22,Antioquia,28.20035519,1,6,1,21.804166666666664
2022-01-23,Antioquia,25.14842445,1,7,1,22.3125
2022-01-24,Antioquia,30.06772807,1,1,0,21.991304347826087
2022-01-25,Antioquia,30.5027531,1,2,0,20.904166666666665
2022-01-26,Antioquia,30.2965043,1,3,0,21.043478260869566
2022-01-27,Antioquia,30.56655631,1,4,0,21.143478260869564
2022-01-28,Antioquia,30.35583673,1,5,0,21.77916666666667
2022-01-29,Antioquia,28.4077838599999,1,6,1,21.175
2022-01-30,Antioquia,24.52880897,1,7,1,20.875
2022-01-31,Antioquia,29.3493064800001,1,1,0,20.883333333333333
2022-02-01,Antioquia,29.9158835799999,2,2,0,21.520833333333332
2022-02-02,Antioquia,30.00377963,2,3,0,22.25
2022-02-03,Antioquia,30.59596524,2,4,0,22.175
2022-02-04,Antioquia,30.60675426,2,5,0,20.845833333333335
2022-02-05,Antioquia,28.43717517,2,6,1,20.2375
2022-02-06,Antioquia,24.98548617,2,7,1,19.870833333333334
2022-02-07,Antioquia,29.56777159,2,1,0,20.066666666666666
2022-02-08,Antioquia,30.11840833,2,2,0,19.4875
2022-02-09,Antioquia,30.01525126,2,3,0,19.066666666666666
2022-02-10,Antioquia,30.24075382,2,4,0,20.82608695652174
2022-02-11,Antioquia,30.4982463999999,2,5,0,22.066666666666666
2022-02-12,Antioquia,28.9303207,2,6,1,22.395833333333332
2022-02-13,Antioquia,25.83719944,2,7,1,21.25
2022-02-14,Antioquia,30.06123696,2,1,0,20.645833333333332
2022-02-15,Antioquia,30.5440141,2,2,0,21.4875
2022-02-16,Antioquia,30.47530549,2,3,0,21.8625
2022-02-17,Antioquia,30.86697461,2,4,0,22.204166666666666
2022-02-18,Antioquia,30.46184822,2,5,0,19.3
2022-02-19,Antioquia,28.4830506,2,6,1,19.766666666666666
2022-02-20,Antioquia,25.21697056,2,7,1,20.116666666666667
2022-02-21,Antioquia,29.72706809,2,1,0,20.5125
2022-02-22,Antioquia,30.53122523,2,2,0,21.431578947368422
2022-02-23,Antioquia,30.482912,2,3,0,21.099992062015005
2022-02-24,Antioquia,30.7607905,2,4,0,22.29
2022-02-25,Antioquia,31.02243298,2,5,0,22.58095238095238
2022-02-26,Antioquia,28.86509069,2,6,1,20.975
2022-02-27,Antioquia,25.09310372,2,7,1,20.93125
2022-02-28,Antioquia,29.39750708,2,1,0,19.708333333333332
2022-03-01,Antioquia,29.79658225,3,2,0,21.224999999999998
2022-03-02,Antioquia,29.46166666,3,3,0,19.720833333333335
2022-03-03,Antioquia,30.31366218,3,4,0,21.162499999999998
2022-03-04,Antioquia,30.22383359,3,5,0,20.125
2022-03-05,Antioquia,28.55103702,3,6,1,21.099992062015005
2022-03-06,Antioquia,24.87641943,3,7,1,18.6875
2022-03-07,Antioquia,29.38896841,3,1,0,20.325
2022-03-08,Antioquia,29.95691979,3,2,0,20.870833333333334
2022-03-09,Antioquia,29.98280294,3,3,0,17.875
2022-03-10,Antioquia,30.39328893,3,4,0,21.099992062015005
2022-03-11,Antioquia,30.72990962,3,5,0,21.099992062015005
2022-03-12,Antioquia,28.52572437,3,6,1,21.099992062015005
2022-03-13,Antioquia,24.90301433,3,7,1,21.099992062015005
2022-03-14,Antioquia,30.0648077,3,1,0,21.099992062015005
2022-03-15,Antioquia,30.62777346,3,2,0,21.099992062015005
2022-03-16,Antioquia,30.94503108,3,3,0,21.099992062015005
2022-03-17,Antioquia,30.98614988,3,4,0,21.099992062015005
2022-03-18,Antioquia,30.94357641,3,5,0,20.26923076923077
2022-03-19,Antioquia,28.87834769,3,6,1,21.099992062015005
2022-03-20,Antioquia,25.10950955,3,7,1,21.099992062015005
2022-03-21,Antioquia,25.5596878,3,1,0,21.182608695652174
2022-03-22,Antioquia,30.53417417,3,2,0,21.308333333333334
2022-03-23,Antioquia,30.78366034,3,3,0,21.400000000000002
2022-03-24,Antioquia,31.33288141,3,4,0,20.92142857142857
2022-03-25,Antioquia,30.83489882,3,5,0,20.854166666666668
2022-03-26,Antioquia,29.03513466,3,6,1,21.204347826086956
2022-03-27,Antioquia,25.18879621,3,7,1,19.954166666666666
2022-03-28,Antioquia,30.14208211,3,1,0,21.583333333333332
2022-03-29,Antioquia,30.40446863,3,2,0,20.254166666666666
2022-03-30,Antioquia,30.06154487,3,3,0,20.095833333333335
2022-03-31,Antioquia,30.35527294,3,4,0,20.145833333333332
2022-04-01,Antioquia,29.95554337,4,5,0,20.191666666666666
2022-04-02,Antioquia,28.83248875,4,6,1,22.150000000000002
2022-04-03,Antioquia,25.51717306,4,7,1,21.47083333333333
2022-04-04,Antioquia,29.84888244,4,1,0,20.470833333333335
2022-04-05,Antioquia,30.2560874,4,2,0,21.0625
2022-04-06,Antioquia,30.8826471399999,4,3,0,21.808333333333334
2022-04-07,Antioquia,30.61210665,4,4,0,20.783333333333335
2022-04-08,Antioquia,30.63631546,4,5,0,21.120833333333334
2022-04-09,Antioquia,29.20768107,4,6,1,22.270833333333332
2022-04-10,Antioquia,26.10303756,4,7,1,21.816666666666666
2022-04-11,Antioquia,30.42986714,4,1,0,22.830434782608698
2022-04-12,Antioquia,30.93103984,4,2,0,23.954166666666666
2022-04-13,Antioquia,29.92116644,4,3,0,22.895833333333332
2022-04-14,Antioquia,25.25504392,4,4,0,22.895652173913046
2022-04-15,Antioquia,23.8883668,4,5,0,23.370833333333334
2022-04-16,Antioquia,25.61307511,4,6,1,21.645833333333332
2022-04-17,Antioquia,24.5326515699999,4,7,1,21.266666666666666
2022-04-18,Antioquia,29.92164272,4,1,0,19.941666666666666
2022-04-19,Antioquia,30.15701075,4,2,0,19.704347826086956
2022-04-20,Antioquia,30.19902749,4,3,0,19.491666666666667
2022-04-21,Antioquia,30.35527585,4,4,0,20.483333333333334
2022-04-22,Antioquia,29.98019611,4,5,0,20.287499999999998
2022-04-23,Antioquia,28.83132602,4,6,1,21.270833333333332
2022-04-24,Antioquia,25.61662971,4,7,1,20.974999999999998
2022-04-25,Antioquia,29.75486275,4,1,0,20.025000000000002
2022-04-26,Antioquia,30.71558334,4,2,0,20.25
2022-04-27,Antioquia,30.64400448,4,3,0,20.616666666666667
2022-04-28,Antioquia,30.39607029,4,4,0,20.900000000000002
2022-04-29,Antioquia,30.48816025,4,5,0,22.400000000000002
2022-04-30,Antioquia,28.82763343,4,6,1,21.858333333333334
2022-05-01,Antioquia,25.4177201,5,7,1,23.675
2022-05-02,Antioquia,30.54555184,5,1,0,23.05
2022-05-03,Antioquia,31.52727956,5,2,0,24.400000000000002
2022-05-04,Antioquia,31.59450314,5,3,0,23.84583333333333
2022-05-05,Antioquia,30.8323033699999,5,4,0,21.40416666666667
2022-05-06,Antioquia,30.21469844,5,5,0,20.45
2022-05-07,Antioquia,27.90339974,5,6,1,19.641666666666666
2022-05-08,Antioquia,23.77621952,5,7,1,21.170833333333334
2022-05-09,Antioquia,29.59680587,5,1,0,20.849999999999998
2022-05-10,Antioquia,30.23080121,5,2,0,21.099992062015005
2022-05-11,Antioquia,30.74631661,5,3,0,20.491666666666667
2022-05-12,Antioquia,31.0079868000001,5,4,0,21.920833333333334
2022-05-13,Antioquia,31.19173092,5,5,0,20.433333333333334
2022-05-14,Antioquia,29.67601463,5,6,1,21.099992062015005
2022-05-15,Antioquia,26.16031421,5,7,1,23.554166666666664
2022-05-16,Antioquia,30.94628847,5,1,0,21.6125
2022-05-17,Antioquia,31.00527502,5,2,0,20.9375
2022-05-18,Antioquia,30.63125045,5,3,0,20.841666666666665
2022-05-19,Antioquia,30.85170677,5,4,0,21.075
2022-05-20,Antioquia,30.64601953,5,5,0,19.009999999999998
2022-05-21,Antioquia,28.95899634,5,6,1,21.099992062015005
2022-05-22,Antioquia,25.5347510699999,5,7,1,20.804545454545455
2022-05-23,Antioquia,30.28298236,5,1,0,21.7
2022-05-24,Antioquia,31.08397029,5,2,0,21.1125
2022-05-25,Antioquia,31.11543989,5,3,0,21.491666666666664
2022-05-26,Antioquia,30.96220042,5,4,0,21.90833333333333
2022-05-27,Antioquia,31.25622283,5,5,0,19.59
2022-05-28,Antioquia,29.01238586,5,6,1,22.36521739130435
2022-05-29,Antioquia,24.21398502,5,7,1,21.354166666666668
2022-05-30,Antioquia,25.4525786,5,1,0,21.34583333333333
2022-05-31,Antioquia,29.82721039,5,2,0,20.1875
2022-06-01,Antioquia,30.52648422,6,3,0,20.712500000000002
2022-06-02,Antioquia,30.4768468,6,4,0,19.883333333333333
2022-06-03,Antioquia,30.3776898099999,6,5,0,18.793333333333333
2022-06-04,Antioquia,28.8074445,6,6,1,19.670833333333334
2022-06-05,Antioquia,24.85158055,6,7,1,19.575
2022-06-06,Antioquia,29.77323685,6,1,0,19.916666666666668
2022-06-07,Antioquia,29.48530608,6,2,0,18.575
2022-06-08,Antioquia,29.86376376,6,3,0,19.641666666666666
2022-06-09,Antioquia,30.1160563999999,6,4,0,20.349999999999998
2022-06-10,Antioquia,30.472427,6,5,0,21.220833333333335
2022-06-11,Antioquia,28.33091303,6,6,1,19.787499999999998
2022-06-12,Antioquia,24.75325896,6,7,1,20.32608695652174
2022-06-13,Antioquia,29.89017469,6,1,0,21.429166666666664
2022-06-14,Antioquia,29.91755138,6,2,0,19.8
2022-06-15,Antioquia,30.1137177200001,6,3,0,19.969565217391306
2022-06-16,Antioquia,30.45275104,6,4,0,21.075
2022-06-17,Antioquia,30.12769932,6,5,0,19.557142857142857
2022-06-18,Antioquia,28.27155465,6,6,1,19.808333333333334
2022-06-19,Antioquia,23.85342777,6,7,1,20.08695652173913
2022-06-20,Antioquia,25.06887178,6,1,0,20.620833333333334
2022-06-21,Antioquia,29.52215174,6,2,0,20.7
2022-06-22,Antioquia,30.37372997,6,3,0,21.45
2022-06-23,Antioquia,30.71244579,6,4,0,21.712500000000002
2022-06-24,Antioquia,30.7294074399999,6,5,0,21.787499999999998
2022-06-25,Antioquia,28.50330966,6,6,1,20.36
2022-06-26,Antioquia,24.05327923,6,7,1,19.245833333333334
2022-06-27,Antioquia,24.38478159,6,1,0,19.416666666666668
2022-06-28,Antioquia,29.44933437,6,2,0,20.104166666666668
2022-06-29,Antioquia,29.76615408,6,3,0,20.758333333333333
2022-06-30,Antioquia,30.20534014,6,4,0,20.641666666666666
2022-07-01,Antioquia,30.0173045299999,7,5,0,19.10833333333333
2022-07-02,Antioquia,28.4325244699999,7,6,1,21.33478260869565
2022-07-03,Antioquia,24.78410759,7,7,1,21.099992062015005
2022-07-04,Antioquia,25.26276305,7,1,0,22.170833333333334
2022-07-05,Antioquia,30.0996019,7,2,0,19.3375
2022-07-06,Antioquia,30.66017036,7,3,0,22.400000000000002
2022-07-07,Antioquia,31.2227591400001,7,4,0,22.95
2022-07-08,Antioquia,31.02646968,7,5,0,22.995833333333334
2022-07-09,Antioquia,29.4492143999999,7,6,1,24.152173913043477
2022-07-10,Antioquia,26.02549774,7,7,1,23.233333333333334
2022-07-11,Antioquia,30.46672741,7,1,0,20.204166666666666
2022-07-12,Antioquia,30.9458967,7,2,0,21.870833333333334
2022-07-13,Antioquia,30.94941255,7,3,0,22.357894736842105
2022-07-14,Antioquia,31.26043799,7,4,0,22.104166666666668
2022-07-15,Antioquia,31.22319552,7,5,0,22.195833333333336
2022-07-16,Antioquia,29.39915528,7,6,1,22.229166666666668
2022-07-17,Antioquia,25.68447505,7,7,1,22.370833333333334
2022-07-18,Antioquia,30.56226576,7,1,0,23.133333333333336
2022-07-19,Antioquia,31.39198072,7,2,0,23.770833333333332
2022-07-20,Antioquia,27.9640647999999,7,3,0,22.870833333333334
2022-07-21,Antioquia,31.05993001,7,4,0,22.587500000000002
2022-07-22,Antioquia,31.17811014,7,5,0,21.71578947368421
2022-07-23,Antioquia,28.35950482,7,6,1,19.875
2022-07-24,Antioquia,24.53401852,7,7,1,21.058333333333334
2022-07-25,Antioquia,29.4963443,7,1,0,19.620833333333334
2022-07-26,Antioquia,30.12516282,7,2,0,20.283333333333335
2022-07-27,Antioquia,30.04808342,7,3,0,20.316666666666666
2022-07-28,Antioquia,29.8816692600001,7,4,0,19.575
2022-07-29,Antioquia,30.43816606,7,5,0,22.229166666666668
2022-07-30,Antioquia,29.0345070799999,7,6,1,23.520833333333332
2022-07-31,Antioquia,25.19351672,7,7,1,21.95
2022-08-01,Antioquia,29.98738419,8,1,0,20.116666666666667
2022-08-02,Antioquia,30.2312866,8,2,0,19.904166666666665
2022-08-03,Antioquia,30.30031784,8,3,0,21.395833333333332
2022-08-04,Antioquia,30.77240636,8,4,0,22.358333333333334
2022-08-05,Antioquia,30.46214576,8,5,0,20.71764705882353
2022-08-06,Antioquia,28.35535137,8,6,1,17.630000000000003
2022-08-07,Antioquia,25.2724095,8,7,1,23.041666666666668
2022-08-08,Antioquia,30.59671597,8,1,0,24.163636363636364
2022-08-09,Antioquia,31.23177989,8,2,0,22.333333333333332
2022-08-10,Antioquia,31.11077655,8,3,0,23.695833333333336
2022-08-11,Antioquia,31.32546944,8,4,0,22.983333333333334
2022-08-12,Antioquia,31.2196080799999,8,5,0,18.75
2022-08-13,Antioquia,28.90951791,8,6,1,20.205882352941178
2022-08-14,Antioquia,24.97694176,8,7,1,21.066666666666666
2022-08-15,Antioquia,25.21817929,8,1,0,20.283333333333335
2022-08-16,Antioquia,30.00650297,8,2,0,20.675
2022-08-17,Antioquia,31.03891311,8,3,0,21.58
2022-08-18,Antioquia,31.47186575,8,4,0,22.9875
2022-08-19,Antioquia,31.54955393,8,5,0,23.94090909090909
2022-08-20,Antioquia,28.88797698,8,6,1,21.099992062015005
2022-08-21,Antioquia,25.1908560599999,8,7,1,18.59090909090909
2022-08-22,Antioquia,29.74655587,8,1,0,18.416666666666668
2022-08-23,Antioquia,30.68041902,8,2,0,21.925
2022-08-24,Antioquia,30.4487,8,3,0,21.164285714285715
2022-08-25,Antioquia,31.15341929,8,4,0,22.55
2022-08-26,Antioquia,31.09307007,8,5,0,21.454166666666666
2022-08-27,Antioquia,29.0357178,8,6,1,19.740000000000002
2022-08-28,Antioquia,24.95214927,8,7,1,20.400000000000002
2022-08-29,Antioquia,29.73132511,8,1,0,20.900000000000002
2022-08-30,Antioquia,30.64742683,8,2,0,22.754166666666666
2022-08-31,Antioquia,30.57082584,8,3,0,21.554166666666664
2022-09-01,Antioquia,30.42709452,9,4,0,18.919999999999998
2022-09-02,Antioquia,30.56641098,9,5,0,21.320833333333333
2022-09-03,Antioquia,29.07339322,9,6,1,21.87391304347826
2022-09-04,Antioquia,25.13764936,9,7,1,20.204166666666666
2022-09-05,Antioquia,30.16059608,9,1,0,22.34166666666667
2022-09-06,Antioquia,30.9789106,9,2,0,23.02916666666667
2022-09-07,Antioquia,31.02387561,9,3,0,22.16
2022-09-08,Antioquia,30.9490631,9,4,0,21.625
